d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
1780,Tizampampano del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,319,Urbano,1.0
1789,Miguel Hidalgo,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,323,Urbano,1.0
1790,Lomas de los Ángeles del Pueblo Tetelpan,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,324,Urbano,1.0
1790,Lomas de San Ángel Inn,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,325,Urbano,1.0
1800,San Bartolo Ameyalco,Pueblo,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,28,10,327,Urbano,1.0
1807,Rancho San Francisco Pueblo San Bartolo Ameyalco,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,328,Urbano,1.0
1810,Villa Verdún,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,330,Urbano,1.0
1820,Lomas Axomiatla,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,332,Urbano,1.0
1820,Ejido San Mateo,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,2843,Urbano,1.0
1830,Santa Rosa Xochiac,Pueblo,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,28,10,333,Urbano,1.0
1840,Torres de Potrero,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,334,Urbano,1.0
1849,Rincón de la Bolsa,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,337,Urbano,1.0
1849,Rancho del Carmen del Pueblo San Bartolo Ameyalco,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,2847,Urbano,1.0
1857,Lomas de Chamontoya,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,341,Urbano,1.0
1859,Tlacoyaque,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,343,Urbano,1.0
1860,Lomas de La Era,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,344,Urbano,1.0
1863,Lomas del Capulín,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,3,Urbano,1.0
1870,Lomas de los Cedros,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,345,Urbano,1.0
1900,Jardines del Pedregal,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,347,Urbano,1.0
1904,San Jerónimo Aculco,Colonia,Álvaro Obregón,Ciudad de México,Ciudad de México,1001,9,1001,,9,10,2846,Urbano,1.0
2000,Centro de Azcapotzalco,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,353,Urbano,2.0
2010,Los Reyes,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,2,2,356,Urbano,2.0
2010,San Rafael,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,357,Urbano,2.0
2010,Nuevo Barrio San Rafael,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,2,2,358,Urbano,2.0
2020,San Marcos,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,2,2,360,Urbano,2.0
2020,Santo Tomás,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,361,Urbano,2.0
2040,Del Maestro,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,362,Urbano,2.0
2040,San Sebastián,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,363,Urbano,2.0
2050,Libertad,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,364,Urbano,2.0
2050,Santa María Malinalco,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,28,2,365,Urbano,2.0
2060,Sindicato Mexicano de Electricistas,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,368,Urbano,2.0
2060,Un Hogar Para Cada Trabajador,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,369,Urbano,2.0
2070,Del Recreo,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,371,Urbano,2.0
2070,Nextengo,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,2,2,372,Urbano,2.0
2080,Clavería,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,374,Urbano,2.0
2080,Sector Naval,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,376,Urbano,2.0
2090,San Álvaro,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,377,Urbano,2.0
2099,Ángel Zimbrón,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,378,Urbano,2.0
2100,El Rosario,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,379,Urbano,2.0
2120,San Martín Xochinahuac,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,28,2,385,Urbano,2.0
2128,Nueva El Rosario,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,389,Urbano,2.0
2129,Nueva España,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,390,Urbano,2.0
2130,Tierra Nueva,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,391,Urbano,2.0
2140,Santa Inés,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,392,Urbano,2.0
2150,Pasteros,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,393,Urbano,2.0
2160,Santo Domingo,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,28,2,394,Urbano,2.0
2200,Reynosa Tamaulipas,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,396,Urbano,2.0
2230,Santa Bárbara,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,28,2,397,Urbano,2.0
2240,San Andrés,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,2,2,398,Urbano,2.0
2240,San Andrés,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,28,2,399,Urbano,2.0
2250,Santa Catarina,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,28,2,400,Urbano,2.0
2300,Industrial Vallejo,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,402,Urbano,2.0
2310,Ferrería,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,404,Urbano,2.0
2320,San Andrés de las Salinas,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,28,2,405,Urbano,2.0
2330,Huautla de las Salinas,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,2,2,406,Urbano,2.0
2340,Santa Cruz de las Salinas,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,407,Urbano,2.0
2360,Las Salinas,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,409,Urbano,2.0
2400,San Juan Tlihuaca,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,28,2,410,Urbano,2.0
2410,Prados del Rosario,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,412,Urbano,2.0
2420,Ex-Hacienda El Rosario,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,415,Urbano,2.0
2440,Providencia,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,418,Urbano,2.0
2459,Tezozomoc,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,421,Urbano,2.0
2460,La Preciosa,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,422,Urbano,2.0
2470,Ampliación Petrolera,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,423,Urbano,2.0
2480,Petrolera,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,425,Urbano,2.0
2490,San Mateo,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,2,2,427,Urbano,2.0
2500,Unidad Cuitláhuac,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,428,Urbano,2.0
2519,El Jagüey,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,430,Urbano,2.0
2520,Estación Pantaco,Equipamiento,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,17,2,431,Urbano,2.0
2530,Jardín Azpeitia,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2011,9,2011,,9,2,439,Urbano,2.0
2600,Pro-Hogar,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,441,Urbano,2.0
2630,Coltongo,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,2,2,443,Urbano,2.0
2630,Coltongo,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,2798,Urbano,2.0
2640,Monte Alto,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,444,Urbano,2.0
2650,Trabajadores de Hierro,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,445,Urbano,2.0
2660,Euzkadi,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,446,Urbano,2.0
2670,Cosmopolita,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,447,Urbano,2.0
2680,Potrero del Llano,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,448,Urbano,2.0
2700,San Miguel Amantla,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,28,2,449,Urbano,2.0
2710,San Pedro Xalpa,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,28,2,451,Urbano,2.0
2719,Ampliación San Pedro Xalpa,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,454,Urbano,2.0
2720,San Antonio,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,456,Urbano,2.0
2720,San Bartolo Cahualtongo,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,28,2,457,Urbano,2.0
2730,San Francisco Tetecala,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,28,2,459,Urbano,2.0
2750,Santiago Ahuizotla,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,28,2,461,Urbano,2.0
2760,Industrial San Antonio,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,462,Urbano,2.0
2760,Santa Lucía,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,2,2,463,Urbano,2.0
2770,Santa Cruz Acayucan,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,28,2,464,Urbano,2.0
2780,Plenitud,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,9,2,465,Urbano,2.0
2790,Santa Apolonia,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2431,9,2431,,2,2,466,Urbano,2.0
2800,Nueva Santa María,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,467,Urbano,2.0
2810,Ignacio Allende,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,469,Urbano,2.0
2810,Victoria de las Democracias,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,470,Urbano,2.0
2830,San Bernabé,Barrio,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,2,2,473,Urbano,2.0
2840,Obrero Popular,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,474,Urbano,2.0
2860,Tlatilco,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,476,Urbano,2.0
2870,San Salvador Xochimanca,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,477,Urbano,2.0
2900,Aguilera,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,478,Urbano,2.0
2910,Aldana,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,479,Urbano,2.0
2920,Ampliación Cosmopolita,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,480,Urbano,2.0
2930,Liberación,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,481,Urbano,2.0
2940,Porvenir,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,482,Urbano,2.0
2950,Del Gas,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,483,Urbano,2.0
2960,San Francisco Xocotitla,Pueblo,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,28,2,484,Urbano,2.0
2970,Ampliación Del Gas,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,485,Urbano,2.0
2980,Arenal,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,486,Urbano,2.0
2980,Patrimonio Familiar,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,487,Urbano,2.0
2990,La Raza,Colonia,Azcapotzalco,Ciudad de México,Ciudad de México,2601,9,2601,,9,2,488,Urbano,2.0
3000,Piedad Narvarte,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,489,Urbano,3.0
3010,Atenor Salas,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,491,Urbano,3.0
3020,Narvarte Poniente,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,493,Urbano,3.0
3023,Narvarte Oriente,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,2623,Urbano,3.0
3100,Del Valle Centro,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,496,Urbano,3.0
3100,Insurgentes San Borja,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,2624,Urbano,3.0
3103,Del Valle Norte,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,2621,Urbano,3.0
3104,Del Valle Sur,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,2622,Urbano,3.0
3200,Tlacoquemécatl,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,501,Urbano,3.0
3230,Actipan,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,505,Urbano,3.0
3240,Acacias,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3001,9,3001,,9,14,506,Urbano,3.0
3300,Portales Sur,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,507,Urbano,3.0
3303,Portales Norte,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,2625,Urbano,3.0
3310,Santa Cruz Atoyac,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,509,Urbano,3.0
3320,Residencial Emperadores,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,512,Urbano,3.0
3330,Xoco,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,513,Urbano,3.0
3340,General Pedro María Anaya,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,515,Urbano,3.0
3400,Álamos,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,516,Urbano,3.0
3410,Postal,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,518,Urbano,3.0
3420,Miguel Alemán,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,519,Urbano,3.0
3430,Josefa Ortiz de Domínguez,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,521,Urbano,3.0
3440,Niños Héroes,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,522,Urbano,3.0
3500,Nativitas,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,523,Urbano,3.0
3510,Moderna,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,525,Urbano,3.0
3520,Iztaccihuatl,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,526,Urbano,3.0
3530,Villa de Cortés,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,527,Urbano,3.0
3540,Del Carmen,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,528,Urbano,3.0
3550,Zacahuitzco,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,529,Urbano,3.0
3560,Albert,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,530,Urbano,3.0
3570,Portales Oriente,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,531,Urbano,3.0
3580,Miravalle,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,532,Urbano,3.0
3590,Ermita,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,533,Urbano,3.0
3600,Vértiz Narvarte,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,534,Urbano,3.0
3610,Américas Unidas,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,535,Urbano,3.0
3620,Periodista,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,536,Urbano,3.0
3630,Independencia,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,537,Urbano,3.0
3640,Del Lago,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,538,Urbano,3.0
3650,Letrán Valle,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,539,Urbano,3.0
3660,San Simón Ticumac,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3501,9,3501,,9,14,540,Urbano,3.0
3700,Santa María Nonoalco,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,541,Urbano,3.0
3710,Ciudad de los Deportes,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,542,Urbano,3.0
3720,Nochebuena,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,543,Urbano,3.0
3730,San Juan,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,544,Urbano,3.0
3740,Extremadura Insurgentes,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,545,Urbano,3.0
3800,San Pedro de los Pinos,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,546,Urbano,3.0
3810,Nápoles,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,548,Urbano,3.0
3820,8 de Agosto,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,552,Urbano,3.0
3840,Ampliación Nápoles,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,554,Urbano,3.0
3900,San José Insurgentes,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,556,Urbano,3.0
3910,Mixcoac,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,558,Urbano,3.0
3920,Insurgentes Mixcoac,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,559,Urbano,3.0
3930,Merced Gómez,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,561,Urbano,3.0
3940,Crédito Constructor,Colonia,Benito Juárez,Ciudad de México,Ciudad de México,3901,9,3901,,9,14,562,Urbano,3.0
4000,Villa Coyoacán,Colonia,Coyoacán,Ciudad de México,Ciudad de México,3501,9,3501,,9,3,563,Urbano,4.0
4010,Santa Catarina,Barrio,Coyoacán,Ciudad de México,Ciudad de México,3501,9,3501,,2,3,566,Urbano,4.0
4020,La Concepción,Barrio,Coyoacán,Ciudad de México,Ciudad de México,3501,9,3501,,2,3,567,Urbano,4.0
4030,San Lucas,Barrio,Coyoacán,Ciudad de México,Ciudad de México,3501,9,3501,,2,3,569,Urbano,4.0
4040,Parque San Andrés,Colonia,Coyoacán,Ciudad de México,Ciudad de México,3501,9,3501,,9,3,570,Urbano,4.0
4100,Del Carmen,Colonia,Coyoacán,Ciudad de México,Ciudad de México,3501,9,3501,,9,3,571,Urbano,4.0
4120,San Diego Churubusco,Colonia,Coyoacán,Ciudad de México,Ciudad de México,3501,9,3501,,9,3,577,Urbano,4.0
4120,San Mateo,Colonia,Coyoacán,Ciudad de México,Ciudad de México,3501,9,3501,,9,3,578,Urbano,4.0
4200,Campestre Churubusco,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,580,Urbano,4.0
4210,Churubusco Country Club,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,582,Urbano,4.0
4230,Prado Churubusco,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,584,Urbano,4.0
4240,Hermosillo,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,586,Urbano,4.0
4250,Paseos de Taxqueña,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,587,Urbano,4.0
4260,San Francisco Culhuacán Barrio de San Francisco,Barrio,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,2,3,590,Urbano,4.0
4260,San Francisco Culhuacán Barrio de La Magdalena,Barrio,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,2,3,2807,Urbano,4.0
4260,San Francisco Culhuacán Barrio de Santa Ana,Barrio,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,2,3,2808,Urbano,4.0
4260,San Francisco Culhuacán Barrio de San Juan,Barrio,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,2,3,2831,Urbano,4.0
4300,Ajusco,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,596,Urbano,4.0
4310,Romero de Terreros,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,601,Urbano,4.0
4318,Oxtopulco Universidad,Barrio,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,2,3,603,Urbano,4.0
4320,Cuadrante de San Francisco,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,606,Urbano,4.0
4320,Pedregal de San Francisco,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,608,Urbano,4.0
4330,El Rosedal,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4331,9,4331,,9,3,612,Urbano,4.0
4330,Los Reyes,Pueblo,Coyoacán,Ciudad de México,Ciudad de México,4331,9,4331,,28,3,613,Urbano,4.0
4330,Del Niño Jesús,Barrio,Coyoacán,Ciudad de México,Ciudad de México,4331,9,4331,,2,3,614,Urbano,4.0
4340,Copilco El Bajo,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,622,Urbano,4.0
4360,Copilco El Alto,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,632,Urbano,4.0
4360,Copilco Universidad,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,633,Urbano,4.0
4369,Pedregal de Santo Domingo,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,636,Urbano,4.0
4370,Atlántida,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,637,Urbano,4.0
4370,Ciudad Jardín,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,638,Urbano,4.0
4380,El Rosario,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,640,Urbano,4.0
4380,La Candelaria,Pueblo,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,28,3,641,Urbano,4.0
4390,Huayamilpas,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,643,Urbano,4.0
4390,Nueva Díaz Ordaz,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,644,Urbano,4.0
4400,Educación,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,645,Urbano,4.0
4410,Petrolera Taxqueña,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,646,Urbano,4.0
4420,Ex-Ejido de San Francisco Culhuacán,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,649,Urbano,4.0
4440,Culhuacán CTM Sección V,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,651,Urbano,4.0
4440,Culhuacán CTM Sección II,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,2810,Urbano,4.0
4440,Culhuacán CTM Sección I,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,2811,Urbano,4.0
4450,El Centinela,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,652,Urbano,4.0
4460,Avante,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,653,Urbano,4.0
4470,Presidentes Ejidales 1a Sección,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,655,Urbano,4.0
4470,Presidentes Ejidales 2a Sección,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,2805,Urbano,4.0
4480,Culhuacán CTM Sección VI,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,657,Urbano,4.0
4480,Culhuacán CTM Sección III,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,2809,Urbano,4.0
4480,Culhuacán CTM CROC,Colonia,Coyoacán,Ciudad de México,Ciudad de México,4831,9,4831,,9,3,2812,Urbano,4.0
